seed,eff_with,eff_without,eff_delta,defect_with,defect_without,defect_delta,velocity_delta,completion_delta,ai_benefit,trust_calibration
74,77.2975,78.5175,-1.2199999999999989,12.5,15.0,-2.5,-2.5,-5.625,41.91375,93.9425
75,73.13625,70.78625,2.3500000000000085,20.625,19.791249999999998,0.833750000000002,3.75,4.375,42.03,95.25125
76,74.25,71.44375000000001,2.8062499999999915,15.0,35.0,-20.0,-2.125,0.26875000000001137,39.93875,91.265
77,74.94375,71.71000000000001,3.2337499999999864,17.291249999999998,27.7075,-10.416250000000002,0.75,4.194999999999993,43.59125,98.42124999999999
78,80.41874999999999,70.78125,9.637499999999989,17.291249999999998,20.208750000000002,-2.917500000000004,8.25,19.375,42.565,95.48625
79,72.30625,73.77,-1.4637499999999903,25.625,29.166249999999998,-3.541249999999998,0.5,-2.916250000000005,43.21125,99.085
80,73.11125,67.76125,5.349999999999994,23.74875,17.7075,6.041250000000002,7.0,11.666249999999998,41.795,94.41
81,71.5875,70.26374999999999,1.3237500000000182,10.8325,12.49875,-1.6662499999999998,-0.125,1.25,41.370000000000005,94.11875
82,79.79875,72.70374999999999,7.095000000000013,12.5,7.29125,5.20875,9.875,15.416249999999991,44.111250000000005,98.01375
83,69.76499999999999,67.79625,1.9687499999999858,27.916249999999998,33.57125,-5.655000000000001,1.5,2.083750000000009,43.64125,97.2225
84,69.88499999999999,71.21875,-1.333750000000009,28.958750000000002,32.08375,-3.125,-0.875,-5.0,39.7875,92.36375000000001
85,75.675,72.73,2.944999999999993,23.125,24.166249999999998,-1.041249999999998,2.5,5.833750000000009,42.08625,95.25375
86,72.73,74.375,-1.644999999999996,9.16625,18.125,-8.95875,-2.875,-6.844999999999999,40.7975,92.80625
87,79.02375,81.875,-2.851249999999993,15.625,26.875,-11.25,-2.375,-11.251249999999999,42.6075,96.63499999999999
88,72.02375,74.4,-2.376249999999999,17.708750000000002,30.03,-12.32125,-3.375,-10.0,41.35125,93.49875
89,75.80875,74.8125,0.9962500000000034,22.0825,20.833750000000002,1.2487499999999976,1.5,2.5,43.51875,98.38125
90,73.11375000000001,69.19624999999999,3.917500000000018,33.33375,34.58375,-1.25,4.0,8.988749999999996,40.7525,92.33375000000001
91,72.7525,71.75625,0.9962500000000034,22.7075,25.832499999999996,-3.1249999999999964,0.5,-0.625,41.36875,94.1825
92,75.77250000000001,73.17750000000001,2.594999999999999,17.7075,21.87375,-4.166250000000002,2.375,4.375,43.24875,97.44
93,78.15625,75.53,2.626249999999999,14.375,12.29125,2.08375,2.75,3.75,40.595,91.21875
94,67.23375,71.7975,-4.563749999999999,25.0,16.666249999999998,8.333750000000002,-3.375,-8.125,43.38625,97.47874999999999
95,72.69125,78.30125,-5.609999999999999,22.916249999999998,9.79125,13.124999999999998,-2.625,-8.541249999999991,42.32125,96.34625
96,73.30875,73.88,-0.571249999999992,23.125,24.375,-1.25,0.875,-3.156250000000014,41.4225,94.86875
97,77.63374999999999,69.42875000000001,8.204999999999984,10.41625,22.916249999999998,-12.499999999999998,7.625,15.0,44.27875,99.4075
98,76.53625,66.595,9.941249999999997,21.875,25.416249999999998,-3.541249999999998,7.625,20.833750000000002,42.307500000000005,95.26125
99,80.62875,72.5575,8.071249999999992,13.75,20.208750000000002,-6.458750000000002,7.5,16.66624999999999,43.46,97.0075
100,76.23625,70.96125,5.2749999999999915,22.083750000000002,22.916249999999998,-0.832499999999996,5.5,10.0,40.47375,91.98375000000001
101,73.14125,74.4825,-1.3412500000000023,31.25,25.625,5.625,-2.125,-1.012500000000017,41.14,92.32374999999999
102,74.05875,69.00875,5.049999999999997,27.5,25.8325,1.6675000000000004,7.375,10.207499999999996,40.39750000000001,92.5325
103,75.1625,74.70750000000001,0.4549999999999841,18.541249999999998,18.541249999999998,0.0,-0.25,-0.4162499999999909,43.055,96.00375
104,70.93625,67.83375,3.1025000000000063,32.70875,32.707499999999996,0.0012500000000059686,1.875,7.291249999999991,39.8975,90.27625
105,76.22875,72.54625,3.6825000000000045,11.25,13.54125,-2.29125,3.375,4.791249999999991,44.01875,99.84125
106,73.78999999999999,70.97749999999999,2.8125,18.75,20.8325,-2.0824999999999996,2.375,4.583750000000009,40.332499999999996,91.9625
107,65.0325,66.765,-1.7325000000000017,23.958750000000002,21.25,2.708750000000002,-1.375,-3.125,40.81875,93.2875
108,78.26625,74.14500000000001,4.121249999999989,3.125,12.29125,-9.16625,2.25,5.625,43.1,97.07625
109,69.93875,73.27125,-3.332499999999996,26.875,22.291249999999998,4.583750000000002,-3.625,-4.137500000000017,40.56,93.27875
110,76.82499999999999,78.32875,-1.5037500000000108,21.666249999999998,17.916249999999998,3.75,-0.375,-1.875,43.03875,96.84
111,77.66125,76.82375,0.8374999999999915,13.75,25.0,-11.25,0.125,-2.5,41.003750000000004,93.1575
112,74.29625,64.19625,10.099999999999994,18.541249999999998,6.25,12.291249999999998,9.5,25.0,40.55375,92.7175
113,72.285,71.79125,0.4937499999999915,21.24875,15.62375,5.625000000000002,-0.375,5.0,41.58625,93.09875
114,72.5025,77.57625,-5.073750000000004,25.208750000000002,9.16625,16.042500000000004,-2.5,-7.291249999999991,42.434999999999995,96.33875
115,73.80375000000001,77.72874999999999,-3.924999999999983,15.625,24.583750000000002,-8.958750000000002,-5.25,-11.25,43.11,97.02125000000001
116,75.71875,75.205,0.5137500000000017,29.0775,19.7925,9.285,3.375,2.707499999999982,42.94625,96.46
117,69.1575,79.5875,-10.430000000000007,10.41625,8.75,1.6662499999999998,-9.75,-24.375,42.715,95.79875
118,75.035,75.22,-0.18500000000000227,12.5,3.125,9.375,1.25,1.25,43.833749999999995,99.0
119,77.48125,71.89,5.591250000000002,19.791249999999998,20.8325,-1.0412500000000016,3.875,12.5,43.93375,98.6125
120,73.75874999999999,75.37875,-1.6200000000000045,15.0,13.54125,1.4587500000000002,-3.25,-3.333750000000009,43.7775,98.50125
121,72.5275,73.05125000000001,-0.5237500000000068,23.958750000000002,28.541249999999998,-4.582499999999996,-2.625,-1.041249999999991,43.331250000000004,96.96374999999999
122,75.59125,75.54249999999999,0.048750000000012506,24.791249999999998,20.208750000000002,4.582499999999996,-1.25,2.708750000000009,44.09375,99.29875
123,69.1675,69.35,-0.18249999999999034,12.5,10.41625,2.08375,-0.75,-1.875,43.0625,96.4375
124,71.785,69.72,2.0649999999999977,15.0,23.3325,-8.3325,0.625,-0.8337500000000091,44.00875,97.76375
125,73.9425,69.30250000000001,4.639999999999986,19.375,31.041249999999998,-11.666249999999998,3.125,6.458749999999995,43.39375,97.9975
126,74.72125,66.72874999999999,7.992500000000007,18.74875,18.541249999999998,0.20750000000000313,6.375,18.957499999999996,40.86875,91.72625
127,72.16625,72.11,0.056250000000005684,21.875,34.99875,-13.123750000000001,-2.625,-1.875,43.67125,99.84875
128,71.0075,71.80875,-0.8012500000000102,20.8325,15.625,5.2075,0.0,-1.25,41.22624999999999,93.2775
129,71.0275,72.64500000000001,-1.6175000000000068,41.25125,22.708750000000002,18.542499999999997,0.875,-1.042500000000004,42.041250000000005,95.42125
130,74.625,75.53125,-0.90625,22.291249999999998,5.0,17.291249999999998,0.875,3.75,43.25,97.36
131,76.71125,72.5275,4.183750000000003,23.333750000000002,14.5825,8.751250000000002,5.875,8.957499999999996,40.105000000000004,90.47375
132,63.24625,65.74125000000001,-2.4950000000000045,13.54125,20.8325,-7.29125,-3.625,-8.125,42.379999999999995,96.28999999999999
133,72.60374999999999,70.26875000000001,2.3349999999999795,12.5,21.666249999999998,-9.166249999999998,0.25,5.208750000000009,44.185,99.08375
134,76.17125,68.14874999999999,8.022500000000008,24.791249999999998,20.833750000000002,3.957499999999996,8.125,19.166249999999998,42.98625,96.08250000000001
135,76.265,68.72375,7.541250000000005,17.5,23.9575,-6.4575,4.0,15.0,39.38,89.11125
136,70.74625,71.30625,-0.5600000000000023,27.916249999999998,22.291249999999998,5.625,-1.125,1.042500000000004,43.0525,97.1825
137,76.24875,74.88375,1.3649999999999949,24.375,15.625,8.75,5.625,5.0,42.14125,96.11500000000001
138,82.70500000000001,75.89,6.815000000000012,0.0,9.79125,-9.79125,4.125,12.291249999999991,42.72125,95.6175
139,75.725,75.39375,0.33124999999999716,13.54125,30.625,-17.083750000000002,-3.125,-3.125,41.041250000000005,94.72
140,69.2,76.42375000000001,-7.22375000000001,27.083750000000002,9.79125,17.292500000000004,-6.25,-9.166249999999991,43.61125,99.61375000000001
141,78.48750000000001,69.48375000000001,9.003749999999997,20.625,17.708750000000002,2.916249999999998,8.0,19.375,43.01625,97.41
142,73.22625,73.385,-0.15875000000001194,14.5825,16.666249999999998,-2.0837499999999984,0.0,-2.708750000000009,42.275,94.8375
143,70.19999999999999,72.35249999999999,-2.1525000000000034,11.4575,23.9575,-12.5,-2.0,-9.791249999999998,40.27,91.83125
144,75.9375,73.55,2.387500000000003,14.5825,20.625,-6.0425,-0.5,0.8337499999999949,42.7475,97.20375000000001
145,76.94125,71.43625,5.5049999999999955,21.875,18.75,3.125,4.0,10.416249999999991,43.0975,97.025
146,78.40375,76.455,1.948750000000004,19.166249999999998,18.75,0.416249999999998,2.375,4.375,43.9225,98.73875000000001
147,72.08000000000001,75.47874999999999,-3.3987499999999784,27.707499999999996,29.166249999999998,-1.458750000000002,-4.75,-7.708750000000009,43.4,98.27375
148,78.6075,72.145,6.462500000000006,16.6675,21.25,-4.5825,5.125,13.75,43.303749999999994,96.50125
149,74.29875,69.725,4.573750000000004,11.4575,36.875,-25.4175,3.0,1.0412500000000051,40.192499999999995,91.85125000000001
150,79.44874999999999,73.485,5.96374999999999,7.29125,8.33375,-1.0425000000000004,4.375,11.875,41.63625,94.31125
151,77.0675,67.25125,9.816249999999997,12.5,31.25,-18.75,7.75,13.125,43.605000000000004,97.05375000000001
152,70.80375,73.94624999999999,-3.1424999999999983,16.666249999999998,16.666249999999998,0.0,-2.875,-4.791249999999991,44.511250000000004,99.9175
153,74.94624999999999,76.86749999999999,-1.9212500000000006,24.791249999999998,30.833750000000002,-6.042500000000004,-2.375,-7.917500000000018,44.19125,99.85125
154,75.9675,72.64,3.3275000000000006,13.54125,5.625,7.91625,5.75,8.75,44.7525,99.265
155,67.74375,68.45500000000001,-0.7112500000000068,15.625,22.916249999999998,-7.291249999999998,-1.375,-5.625,42.65375,97.1675
156,71.89625000000001,77.52875,-5.632499999999993,14.5825,14.5825,0.0,-7.5,-12.5,41.86125,95.07749999999999
157,76.1275,74.815,1.3125,17.0825,15.625,1.4574999999999996,3.375,3.75,41.54375,94.3775
158,67.19,78.21625,-11.026250000000005,22.916249999999998,22.9175,-0.0012500000000024158,-8.75,-23.75,40.95875,94.72
159,72.54375,73.30625,-0.7625000000000028,12.91625,21.25,-8.33375,-1.0,-5.625,41.3925,92.9225
160,69.48375,68.35625,1.1274999999999977,16.666249999999998,6.25,10.416249999999998,2.375,5.0,39.323750000000004,90.38374999999999
161,74.72125,70.63374999999999,4.087500000000006,18.125,15.0,3.125,5.875,9.166249999999991,39.65125,91.14500000000001
162,74.76,70.4725,4.2875000000000085,16.666249999999998,26.041249999999998,-9.375,4.25,4.791249999999991,44.661249999999995,99.16624999999999
163,73.52375,75.68125,-2.157499999999999,15.62375,10.41625,5.2075,-2.5,-3.125,40.5475,92.97375
164,68.95875,69.92,-0.9612500000000068,38.54125,14.5825,23.95875,3.625,3.125,43.3925,97.65875
165,80.48249999999999,77.89,2.592499999999987,8.75,8.75,0.0,3.25,4.583749999999995,42.60125,95.02125
166,76.14,70.75,5.390000000000001,6.66625,25.0,-18.333750000000002,4.0,5.0,41.268750000000004,93.205
167,68.72874999999999,71.45625000000001,-2.7275000000000205,22.916249999999998,25.0,-2.083750000000002,-2.375,-8.541249999999991,42.058749999999996,94.6925
168,78.22625,71.9125,6.313749999999999,19.791249999999998,29.791249999999998,-10.0,2.5,9.79249999999999,41.62375,94.2175
169,73.79374999999999,68.54375,5.249999999999986,0.0,8.75,-8.75,3.25,8.125,43.62125,98.59375
170,77.08500000000001,70.62,6.465000000000003,14.58375,9.375,5.20875,7.0,13.213750000000005,41.53125,94.9725
171,83.00125,73.0375,9.963750000000005,10.625,29.166249999999998,-18.541249999999998,9.0,15.207499999999982,44.809999999999995,98.1175
172,71.9825,69.88125,2.1012500000000074,27.916249999999998,21.875,6.041249999999998,3.375,7.5,44.435,98.6825
173,69.55250000000001,70.25750000000001,-0.7049999999999983,15.625,14.375,1.25,-0.875,-3.75,38.81875,88.84125
174,75.24375,72.49000000000001,2.7537499999999966,25.416249999999998,33.125,-7.708750000000002,2.5,3.541249999999991,42.53,97.3325
175,77.10499999999999,77.935,-0.8300000000000125,11.25,22.083750000000002,-10.833750000000002,-3.625,-5.416249999999991,40.51375,91.2725
176,78.38,74.7925,3.5874999999999915,10.41625,25.0,-14.58375,-1.5,2.083749999999995,41.57875,93.52875
177,67.4275,69.15875,-1.7312500000000028,40.0,46.66625,-6.666249999999998,-1.25,-6.25,42.102500000000006,96.9175
178,76.51124999999999,72.07625,4.434999999999988,25.625,37.5,-11.875,3.125,4.643749999999997,41.115,92.4025
179,75.9725,72.37,3.602499999999992,20.208750000000002,22.915,-2.706249999999997,3.5,5.833750000000009,44.353750000000005,99.62
180,67.55875,74.545,-6.986249999999998,34.37375,39.16625,-4.792499999999997,-5.625,-18.6,40.9525,93.565
181,73.3675,65.47749999999999,7.890000000000015,24.37375,39.79125,-15.417499999999997,4.375,11.458750000000002,41.30500000000001,94.4725
182,74.81375,76.2875,-1.4737499999999955,16.041249999999998,17.083750000000002,-1.042500000000004,-1.25,-4.583750000000009,44.025,98.78625
183,81.99625,75.98625000000001,6.009999999999991,16.5775,17.291249999999998,-0.7137499999999974,7.5,12.707499999999996,43.59125,97.39874999999999
184,76.255,75.60624999999999,0.6487500000000068,13.9575,30.535,-16.5775,-3.25,-5.060000000000002,42.2525,95.60874999999999
185,76.0125,74.89500000000001,1.1174999999999926,21.25,29.375,-8.125,3.5,-3.123750000000001,42.24375,95.53375
186,71.44375,67.77375,3.6699999999999875,31.041249999999998,39.16625,-8.125,2.625,4.167500000000004,43.90625,99.22
187,72.16375,72.795,-0.6312500000000085,19.375,32.917500000000004,-13.542500000000004,-3.375,-7.5,43.5075,97.77
188,71.03,68.02625,3.0037499999999966,4.16625,12.5,-8.33375,0.0,3.75,41.5475,94.76875000000001
189,81.25375,74.82875,6.424999999999997,11.875,16.666249999999998,-4.791249999999998,5.5,9.375,41.0775,93.77875
190,76.4725,72.8125,3.6599999999999966,7.29125,9.375,-2.08375,2.125,6.25,44.52625,98.81125
191,68.485,71.8275,-3.342500000000001,11.25,12.5,-1.25,-2.25,-7.5,41.59625,94.97625
192,75.4425,76.5675,-1.125,16.666249999999998,10.8325,5.833749999999998,-1.5,0.0,43.147499999999994,96.18875
193,76.80375000000001,72.9525,3.8512500000000074,15.0,11.25,3.75,4.0,8.958750000000009,43.66375000000001,96.465
194,76.38625,73.9,2.4862499999999983,11.45875,12.5,-1.0412499999999998,2.375,6.25,43.61875,99.32749999999999
195,83.46375,79.285,4.178750000000008,9.16625,8.75,0.4162499999999998,4.875,8.541249999999991,43.62375,96.1575
196,76.16625,73.13749999999999,3.0287500000000165,11.875,24.166249999999998,-12.291249999999998,1.25,1.25,41.791250000000005,93.85499999999999
197,73.5775,76.61625000000001,-3.0387500000000074,7.29125,18.3325,-11.04125,-5.75,-10.625,44.09375,98.7175
198,69.03750000000001,70.10625,-1.0687499999999943,24.99875,28.12375,-3.125,-1.75,-2.917500000000018,41.803749999999994,96.225
199,73.3775,69.64500000000001,3.7324999999999875,12.29125,23.74875,-11.457500000000001,3.5,3.75,38.317499999999995,87.6125
200,75.25,75.82000000000001,-0.5700000000000074,15.41625,14.58375,0.8324999999999996,-2.0,-1.458750000000009,41.705,94.78125
201,68.1575,67.08375,1.073750000000004,19.583750000000002,26.25,-6.666249999999998,-0.75,1.6075000000000017,43.059999999999995,97.225
202,70.03,70.18375,-0.15375000000000227,25.0,19.375,5.625,-0.125,1.6662500000000051,41.77,94.5825
203,73.6675,80.2,-6.532499999999999,21.666249999999998,10.0,11.666249999999998,-6.625,-9.226249999999993,41.2025,93.26750000000001
204,73.97749999999999,69.08375,4.893749999999997,8.3325,31.248749999999998,-22.916249999999998,1.0,3.333750000000009,41.76625,93.88999999999999
205,76.74625,73.4725,3.273750000000007,21.875,21.87375,0.0012499999999988631,3.375,6.458750000000009,40.92875,92.93875
206,73.98124999999999,68.77624999999999,5.204999999999998,12.91625,34.16625,-21.25,0.75,7.737499999999997,42.21375,94.44624999999999
207,72.53125,71.53625,0.9950000000000045,19.165,28.541249999999998,-9.376249999999999,-0.75,1.25,43.82125,98.54249999999999
208,80.34,70.30625,10.033749999999998,8.125,24.375,-16.25,7.125,16.875,41.0925,92.3025
209,77.79875,72.95625000000001,4.842499999999987,11.875,28.541249999999998,-16.666249999999998,3.0,4.375,44.752500000000005,99.97874999999999
210,65.8825,65.95249999999999,-0.06999999999999318,20.8325,23.9575,-3.125,0.0,-3.75,43.885000000000005,98.9725
211,78.94999999999999,76.62375,2.3262499999999875,11.66625,11.25,0.4162499999999998,2.25,5.0,44.213750000000005,99.1425
212,71.50874999999999,69.4375,2.071249999999992,11.4575,7.29125,4.16625,2.0,4.375,40.629999999999995,92.1175
213,68.23875,66.5075,1.7312500000000028,17.7075,23.333750000000002,-5.626250000000002,0.0,-0.416249999999998,41.356249999999996,93.91749999999999
214,71.19874999999999,70.58625,0.612499999999983,3.125,14.79125,-11.66625,-1.125,-3.332499999999996,41.415000000000006,93.92750000000001
215,76.64375,76.26374999999999,0.38000000000000966,16.25,18.541249999999998,-2.291249999999998,-2.25,0.9825000000000017,41.8475,94.73875000000001
216,79.89124999999999,76.89125,2.999999999999986,8.125,14.16625,-6.04125,1.375,2.917500000000004,40.47625,92.30875
217,77.38625,68.3675,9.018749999999997,18.75,19.791249999999998,-1.041249999999998,8.125,18.75,44.03,98.46000000000001
218,68.5925,72.17,-3.5775000000000006,10.41625,28.125,-17.708750000000002,-5.625,-16.25,41.636250000000004,94.67875000000001
219,75.22625,72.47250000000001,2.7537499999999824,16.041249999999998,19.791249999999998,-3.75,1.25,4.375,44.215,98.37625
220,77.16125,72.28999999999999,4.871250000000003,21.041249999999998,20.625,0.416249999999998,5.0,11.666249999999991,38.69625,86.97625
221,69.87625,67.07,2.8062500000000057,10.41625,34.58375,-24.167500000000004,-2.5,-1.041249999999998,41.88375,94.22999999999999
222,76.91,78.38624999999999,-1.4762499999999932,22.708750000000002,15.0,7.708750000000002,1.375,1.248749999999987,44.114999999999995,98.6375
223,75.42875000000001,74.485,0.9437500000000085,17.7075,15.625,2.0824999999999996,-1.0,0.8337500000000091,43.90375,99.04124999999999
224,72.67249999999999,75.1325,-2.460000000000008,31.041249999999998,28.541249999999998,2.5,-3.875,-5.416249999999991,41.43375,94.49625
225,74.23625000000001,68.64375,5.592500000000015,6.25,20.832499999999996,-14.582499999999996,2.125,6.875,42.99125,96.94375
226,80.4275,77.58875,2.8387499999999903,11.25,27.708750000000002,-16.458750000000002,-1.25,1.25,42.30875,95.16125
227,75.90125,67.69749999999999,8.203750000000014,21.666249999999998,18.75,2.916249999999998,6.5,18.958750000000002,40.945,92.50375
228,75.4425,72.25625000000001,3.186249999999987,9.79125,15.625,-5.83375,2.375,3.75,40.75875,91.3225
229,75.9825,69.11250000000001,6.86999999999999,15.41625,4.16625,11.25,9.75,19.58375000000001,43.167500000000004,97.78125
230,73.59625,76.37875,-2.782499999999999,10.41625,31.041249999999998,-20.625,-4.125,-12.916249999999991,43.38875,98.5375
231,73.315,64.53875,8.776250000000005,19.791249999999998,35.41625,-15.625,6.125,13.125000000000007,42.01625,94.6925
232,77.265,70.5825,6.6825000000000045,25.208750000000002,20.833750000000002,4.375,6.125,14.375,39.614999999999995,89.7525
233,74.49625,74.46375,0.03249999999999886,17.5,10.8325,6.6675,1.0,0.625,42.31875,95.12625
234,75.87625,68.4,7.476249999999993,17.083750000000002,17.0825,0.0012500000000024158,9.5,12.499999999999993,45.347500000000004,99.84125
235,74.6825,69.8525,4.829999999999998,16.666249999999998,18.541249999999998,-1.875,3.75,10.208750000000009,43.728750000000005,97.59625
236,78.34875,76.25874999999999,2.0900000000000034,15.625,19.791249999999998,-4.166249999999998,0.375,2.5,42.286249999999995,95.5325
237,78.14500000000001,74.1425,4.002500000000012,20.208750000000002,21.25,-1.041249999999998,3.375,9.582499999999996,41.99,94.0625
238,69.75874999999999,67.02000000000001,2.738749999999982,13.54125,10.41625,3.125,3.625,4.166249999999998,43.465,97.5
239,77.85374999999999,71.84375,6.009999999999991,17.916249999999998,25.41625,-7.5000000000000036,8.5,10.0,40.97624999999999,92.74875
240,75.2475,70.5575,4.689999999999998,18.125,10.41625,7.70875,5.625,11.25,41.607499999999995,93.13
241,75.23875000000001,75.97874999999999,-0.7399999999999807,16.041249999999998,20.207499999999996,-4.166249999999998,-1.5,-3.541249999999991,44.348749999999995,98.49125000000001
