seed,eff_with,eff_without,eff_delta,defect_with,defect_without,defect_delta,velocity_delta,completion_delta,carry_over_delta,dq_delta,ci_delta,viability_delta,sustainability_delta,ai_benefit_score,trust_calibration_with,trust_calibration_without
52,79.865,76.11583333333333,3.7491666666666674,8.611666666666666,12.222500000000002,-3.6108333333333356,3.25,6.11083333333336,-7.510000000000002,9.830000000000013,2.1708333333333343,1.8458333333333172,0.42916666666667425,42.65083333333333,97.37,96.56999999999998
53,74.71833333333333,72.81,1.9083333333333314,12.360833333333332,18.055833333333336,-5.695000000000004,2.9166666666666643,1.7850000000000108,-2.870000000000001,9.784166666666664,1.915833333333346,1.5258333333333525,-1.85833333333332,44.3725,99.91416666666669,99.89
54,78.32916666666667,71.10083333333334,7.228333333333325,14.860833333333332,38.61083333333333,-23.75,5.833333333333329,7.221666666666664,-9.740000000000002,9.740833333333327,2.6966666666666796,2.600833333333341,-0.5825000000000102,40.51916666666666,92.71666666666665,90.49
55,77.81583333333333,78.37750000000001,-0.5616666666666816,7.5,8.690833333333332,-1.190833333333332,-2.6666666666666643,-1.389166666666668,2.620000000000001,9.145833333333329,1.6416666666666586,1.5416666666666572,-1.0608333333333348,40.660000000000004,93.97916666666667,92.14
56,77.21666666666667,80.0025,-2.785833333333329,18.194166666666664,13.610833333333332,4.583333333333332,-4.083333333333336,-5.475833333333327,4.75,9.359166666666667,1.6225000000000094,1.4058333333333337,-2.1208333333333087,43.48,98.11666666666667,97.54
57,71.34083333333335,74.31416666666667,-2.973333333333315,18.611666666666668,19.0275,-0.4158333333333317,-5.0,-5.63666666666667,8.95,8.849166666666676,1.7299999999999898,1.8024999999999807,-1.781666666666652,39.82916666666667,90.79916666666668,87.99
58,75.77833333333335,72.80083333333333,2.9775000000000205,24.7225,24.583333333333332,0.139166666666668,2.3333333333333357,6.625833333333333,-6.02,9.394166666666678,2.066666666666663,1.8783333333333445,-0.4625000000000057,41.0375,95.25666666666666,93.80999999999999
59,67.1975,70.94333333333334,-3.745833333333337,25.694166666666664,24.860833333333332,0.8333333333333321,-3.833333333333332,-10.079166666666673,8.29,8.740000000000009,1.7066666666666777,1.7416666666666458,-0.4683333333333195,38.91166666666667,90.22166666666668,87.24
60,74.66916666666667,76.165,-1.4958333333333371,14.742500000000001,17.916666666666668,-3.1741666666666664,-1.5833333333333286,-4.263333333333335,4.860000000000003,9.084166666666661,1.7991666666666717,1.7150000000000034,-1.788333333333327,40.16583333333333,93.74,91.83
61,76.18583333333333,72.33666666666666,3.849166666666676,18.610833333333332,17.916666666666668,0.6941666666666642,3.4166666666666643,8.652500000000003,-8.239999999999998,9.61833333333334,2.250000000000007,2.0733333333333377,-0.29416666666666913,41.98833333333333,95.71999999999998,94.41000000000001
62,75.88833333333334,70.44833333333332,5.440000000000012,14.166666666666666,20.8325,-6.6658333333333335,5.333333333333332,8.452500000000015,-10.090000000000003,9.611666666666679,2.585000000000001,2.5450000000000017,-0.09749999999999659,40.71916666666667,92.7425,90.52999999999999
63,77.49333333333333,77.75166666666667,-0.25833333333333997,9.305833333333334,18.055833333333336,-8.750000000000002,-1.3333333333333286,-3.4508333333333354,4.310000000000002,10.064999999999998,1.939166666666651,1.5133333333333212,-1.336666666666659,43.45166666666666,98.73833333333333,98.34999999999998
64,73.90083333333332,73.73333333333333,0.16749999999998977,20.634999999999998,29.0275,-8.392500000000002,-0.25,-2.5291666666666544,1.9000000000000021,9.543333333333337,1.740000000000009,1.387500000000017,-2.1883333333333326,42.41333333333333,98.2475,97.71
65,71.61166666666666,71.53666666666666,0.07500000000000284,21.5275,31.666666666666668,-10.139166666666668,-3.5833333333333286,-2.6766666666666765,5.899999999999999,9.837499999999991,2.3858333333333235,2.2183333333333195,-0.4891666666666623,40.58583333333333,94.87083333333334,93.3
66,76.40249999999999,72.36916666666667,4.033333333333317,11.805833333333334,13.75,-1.944166666666666,4.166666666666668,7.223333333333343,-8.270000000000003,10.01666666666668,2.489999999999988,2.210000000000008,0.3258333333333212,43.01916666666667,97.89416666666666,97.25
67,74.94083333333333,71.40249999999999,3.538333333333341,14.166666666666666,8.194166666666666,5.9725,3.583333333333332,7.777500000000003,-9.669999999999998,8.564166666666665,1.8649999999999878,1.9475000000000051,0.8250000000000028,40.35166666666667,93.79250000000002,91.89999999999999
68,78.91916666666667,73.59083333333334,5.328333333333333,11.25,15.0,-3.75,5.0,8.610833333333332,-10.46,9.558333333333337,2.5491666666666717,2.4424999999999955,0.19333333333334224,41.76666666666667,95.05083333333334,93.54
69,80.17500000000001,72.13416666666667,8.040833333333339,13.47166666666667,17.360833333333332,-3.8891666666666627,8.833333333333336,14.72166666666665,-18.239999999999995,9.897500000000008,2.526666666666678,2.2099999999999937,0.7783333333333218,44.00666666666666,98.99833333333333,98.69000000000001
70,77.265,78.34916666666666,-1.0841666666666612,11.25,14.801666666666668,-3.5516666666666676,-3.0833333333333357,-3.867500000000007,4.780000000000001,8.872500000000016,1.471666666666664,1.419166666666655,-0.8033333333333417,41.21333333333333,94.28499999999998,92.54
71,76.33416666666666,71.36333333333333,4.970833333333331,16.804999999999996,18.194166666666664,-1.389166666666668,4.666666666666664,10.694166666666675,-9.96,9.424999999999983,2.386666666666663,2.338333333333324,-0.6016666666666737,40.0675,93.58166666666666,91.62
72,72.27166666666666,73.24833333333333,-0.9766666666666737,13.75,20.833333333333332,-7.083333333333332,-2.5,-6.109166666666667,4.699999999999999,8.93416666666667,1.850833333333327,1.8958333333333286,-0.9366666666666674,39.35583333333334,90.70833333333333,87.87
73,77.82916666666667,73.56166666666667,4.267499999999998,17.778333333333332,20.416666666666668,-2.6383333333333354,4.25,8.213333333333352,-9.350000000000001,9.488333333333344,2.4325000000000045,2.3758333333333184,-1.3416666666666544,39.99583333333333,92.39583333333331,90.06999999999998
74,76.185,75.00333333333334,1.1816666666666578,11.527499999999998,14.860833333333332,-3.333333333333334,1.8333333333333357,0.951666666666668,-3.25,9.855000000000004,1.8299999999999912,1.4508333333333212,-1.755833333333328,43.75833333333333,98.74583333333334,98.36
75,70.57583333333334,72.46,-1.8841666666666583,35.277499999999996,29.444166666666664,5.833333333333332,-1.3333333333333357,-3.769999999999996,3.1099999999999994,9.411666666666648,2.1824999999999903,2.091666666666697,-0.3566666666666549,41.975833333333334,95.95833333333333,94.72000000000001
76,71.03416666666666,72.61583333333333,-1.5816666666666634,22.638333333333332,21.944166666666664,0.6941666666666677,-1.6666666666666643,-4.602500000000006,2.469999999999999,8.905833333333348,1.5399999999999991,1.4450000000000074,-1.0674999999999955,40.3725,93.62166666666667,91.67
77,75.6725,74.12916666666666,1.5433333333333366,18.4725,26.071666666666662,-7.599166666666662,-0.1666666666666643,-0.3166666666666771,0.8399999999999999,8.439166666666665,2.0900000000000105,2.4216666666666526,-0.14416666666664923,37.231666666666676,85.55166666666668,81.14
78,77.42416666666668,74.86833333333334,2.5558333333333394,12.639166666666668,27.65833333333333,-15.019166666666663,1.1666666666666714,-0.5958333333333314,-1.5199999999999996,9.69416666666666,2.0233333333333334,1.6724999999999994,-0.18166666666665776,43.151666666666664,98.67,98.26
79,74.40083333333334,77.54666666666665,-3.1458333333333144,25.377499999999998,17.916666666666668,7.46083333333333,-1.9166666666666643,-5.446666666666644,4.529999999999998,8.253333333333345,1.1325000000000216,1.2433333333333394,-1.9224999999999994,39.795833333333334,91.42916666666667,88.80999999999999
80,75.65416666666667,72.07583333333334,3.578333333333333,9.166666666666666,20.912499999999998,-11.745833333333332,3.0,3.9683333333333337,-3.0599999999999987,10.35833333333332,2.815000000000012,2.467499999999987,-0.24250000000000682,43.52333333333334,99.0175,98.72000000000001
81,73.88416666666666,76.09249999999999,-2.2083333333333286,19.860833333333332,13.055833333333334,6.804999999999998,0.0,-2.618333333333325,3.5599999999999987,8.91416666666666,1.2666666666666728,1.11666666666666,-1.1308333333333138,41.586666666666666,96.295,95.16000000000001
82,72.80416666666667,68.40249999999999,4.401666666666685,15.138333333333334,31.389166666666668,-16.250833333333333,2.8333333333333357,3.612499999999997,-4.369999999999997,9.452500000000008,2.256666666666682,2.1225000000000023,-0.11083333333333201,40.337500000000006,94.45083333333336,92.76
83,74.81333333333333,75.32916666666667,-0.5158333333333331,18.75,14.999166666666667,3.7508333333333326,0.0833333333333357,-1.1508333333333383,0.8099999999999987,9.017500000000013,2.1316666666666677,2.2541666666666487,-0.33083333333333087,39.387499999999996,90.5025,87.60000000000001
84,72.13833333333334,71.76333333333332,0.3750000000000142,23.609999999999996,29.166666666666668,-5.556666666666672,-1.1666666666666643,-0.21750000000000114,2.2600000000000016,9.72250000000001,1.9724999999999895,1.6541666666666686,-1.7783333333333218,41.517500000000005,96.26416666666665,95.12
85,76.54083333333334,76.87583333333332,-0.33499999999997954,18.610833333333332,14.445000000000002,4.16583333333333,0.0833333333333357,-0.5549999999999926,-0.41999999999999815,9.030833333333334,1.9074999999999989,1.8700000000000045,-0.38083333333334224,40.626666666666665,93.00083333333333,90.86
86,75.04416666666667,72.33083333333333,2.7133333333333383,14.305,18.055833333333336,-3.750833333333336,2.9166666666666714,4.880833333333328,-4.34,9.259999999999991,1.836666666666659,1.6241666666666674,-0.42500000000001137,42.285833333333336,96.46333333333332,95.38
87,77.30499999999999,74.60833333333333,2.6966666666666583,19.94083333333333,24.94083333333333,-5.0,2.25,1.974166666666676,-4.469999999999999,9.083333333333329,2.26666666666668,2.345000000000013,0.8924999999999983,40.064166666666665,91.56416666666665,88.99
88,78.24,75.57083333333334,2.669166666666655,19.721666666666664,24.583333333333332,-4.861666666666668,1.5,3.9283333333333275,-4.190000000000001,9.397500000000008,1.9949999999999974,1.744166666666672,-0.6116666666666646,43.47416666666667,99.02999999999999,98.73
89,71.95166666666667,73.73833333333333,-1.7866666666666617,18.333333333333332,23.888333333333332,-5.555,-3.25,-6.666666666666671,6.840000000000003,8.560833333333335,1.4691666666666805,1.6058333333333223,-1.1899999999999835,37.94833333333333,87.88,84.18000000000002
90,75.76083333333334,76.30416666666666,-0.5433333333333223,20.555833333333336,18.889166666666668,1.6666666666666679,-0.5833333333333286,-0.555833333333311,3.3100000000000023,9.25,1.9400000000000048,1.8466666666666498,-0.806666666666672,41.17333333333334,93.65333333333332,91.72000000000001
91,73.96833333333333,72.26083333333332,1.7075000000000102,16.25,24.165833333333328,-7.915833333333328,1.1666666666666714,0.6758333333333439,-1.8599999999999994,9.700833333333321,1.6850000000000023,1.2816666666666663,-1.065000000000012,43.3725,99.55666666666667,99.42
92,76.90583333333332,75.73416666666667,1.1716666666666526,19.026666666666667,11.110833333333332,7.915833333333335,1.5833333333333286,3.6899999999999977,-3.8299999999999983,9.235833333333346,2.282500000000006,2.3000000000000256,0.6041666666666714,41.08083333333334,93.64666666666666,91.71
93,79.17666666666666,76.21083333333334,2.9658333333333218,18.4325,19.304999999999996,-0.8724999999999952,2.75,4.208333333333329,-7.25,9.554166666666674,2.387500000000003,2.2508333333333326,-0.30416666666666003,40.76916666666667,94.11000000000001,92.30999999999999
94,74.85000000000001,73.90333333333332,0.9466666666666868,7.5,21.804999999999996,-14.304999999999996,-1.6666666666666643,-3.055000000000007,2.0299999999999976,8.895833333333343,1.9158333333333246,1.9333333333333371,-1.3250000000000028,39.910833333333336,92.24166666666666,89.87
95,72.30999999999999,71.56333333333333,0.7466666666666555,8.194166666666666,15.9325,-7.738333333333333,0.6666666666666643,-1.9433333333333422,0.9699999999999989,9.511666666666684,1.8658333333333417,1.5816666666666777,-0.9324999999999903,43.13916666666666,99.16249999999998,98.91000000000001
96,78.40416666666665,73.50666666666667,4.8974999999999795,14.722500000000002,17.2225,-2.4999999999999982,4.666666666666671,8.332499999999996,-11.379999999999999,9.87833333333333,2.514166666666668,2.3016666666666765,-0.5183333333333167,42.97583333333333,97.58583333333333,96.84999999999998
97,72.75250000000001,71.99249999999999,0.7600000000000193,11.805833333333334,21.666666666666668,-9.860833333333334,-1.6666666666666643,-2.0224999999999937,2.729999999999997,9.13166666666666,2.1399999999999935,2.1999999999999886,-1.0208333333333428,39.2375,90.1225,87.11
98,78.74083333333333,74.36083333333333,4.3799999999999955,9.166666666666666,16.389166666666668,-7.222500000000002,1.25,7.738333333333344,-5.759999999999998,10.15666666666668,2.48749999999999,2.1674999999999898,0.5691666666666748,44.07749999999999,98.6925,98.29
99,77.61333333333334,74.66250000000001,2.9508333333333354,11.666666666666666,26.528333333333336,-14.86166666666667,0.9166666666666643,-0.03750000000002274,-2.3099999999999987,9.689999999999984,2.3416666666666686,2.125,-0.2991666666666646,41.65583333333333,95.35750000000002,93.94000000000001
100,72.80416666666666,77.64833333333333,-4.844166666666666,21.25,11.528333333333334,9.721666666666666,-5.916666666666671,-9.0475,9.77,8.648333333333326,1.3016666666666694,1.3058333333333252,-0.7566666666666606,40.29333333333333,93.81833333333334,91.93000000000002
101,77.565,73.13499999999999,4.430000000000007,8.195,20.079166666666666,-11.884166666666665,2.6666666666666643,6.795833333333363,-5.030000000000001,10.231666666666655,2.5108333333333377,2.1441666666666634,-0.7650000000000148,42.69749999999999,96.24000000000001,95.08999999999999
102,76.81416666666667,75.27583333333334,1.538333333333327,21.190833333333334,31.965000000000003,-10.77416666666667,-0.5833333333333357,-2.450000000000003,-0.16000000000000014,10.19083333333333,2.5683333333333422,2.2224999999999966,-0.1558333333333337,43.3375,99.6775,99.58
103,72.35166666666666,71.36666666666667,0.9849999999999852,12.083333333333334,21.25,-9.166666666666666,-0.0833333333333357,-1.3883333333333354,0.5,9.39749999999998,1.785833333333322,1.5891666666666566,-0.8391666666666566,41.15333333333333,94.235,92.47000000000001
104,76.4475,68.35916666666667,8.088333333333338,9.0275,31.5275,-22.5,6.0,10.158333333333331,-11.910000000000004,10.247500000000002,3.1316666666666677,2.94583333333334,-0.42499999999998295,40.58416666666667,95.84166666666668,94.56999999999998
105,72.66916666666665,76.50916666666666,-3.8400000000000034,5.833333333333333,14.305833333333334,-8.4725,-5.666666666666668,-13.333333333333329,11.720000000000002,7.9566666666666634,0.9141666666666595,1.0625000000000142,-1.0550000000000068,37.583333333333336,88.63333333333333,85.15999999999998
106,79.01,72.285,6.7250000000000085,10.416666666666666,17.916666666666668,-7.500000000000002,7.083333333333329,12.706666666666678,-12.46,10.210000000000008,2.7850000000000037,2.3941666666666634,-0.3441666666666805,43.32333333333333,99.63333333333334,99.52
107,73.32583333333335,76.69166666666668,-3.3658333333333275,12.360833333333332,13.749166666666667,-1.3883333333333354,-3.2500000000000036,-9.166666666666671,6.359999999999999,9.556666666666672,1.3141666666666652,0.9266666666666765,-2.0374999999999943,42.689166666666665,98.15416666666665,97.58999999999999
108,75.32666666666667,76.09166666666665,-0.7649999999999864,20.02,24.304999999999996,-4.284999999999997,-2.5833333333333286,-3.8983333333333405,4.109999999999999,9.388333333333321,1.6841666666666697,1.3883333333333354,-0.7391666666666765,43.67083333333334,99.70416666666667,99.61
109,79.11333333333333,77.11500000000001,1.9983333333333206,14.722500000000002,19.305833333333336,-4.583333333333334,0.25,3.889166666666654,-1.3200000000000003,9.737499999999997,1.9508333333333496,1.5774999999999864,-0.6375000000000028,43.949999999999996,99.29833333333333,99.08999999999999
110,73.68083333333333,71.70416666666665,1.9766666666666737,20.853333333333335,14.583333333333334,6.270000000000001,3.0833333333333357,5.356666666666669,-6.41,9.139166666666682,1.934999999999988,1.8241666666666703,-0.46750000000000114,41.626666666666665,96.7275,95.73
111,68.815,72.99416666666667,-4.179166666666674,15.575833333333334,26.051666666666666,-10.475833333333332,-4.166666666666668,-13.99666666666667,10.100000000000001,9.12666666666668,1.1499999999999986,0.8058333333333394,-3.860833333333346,42.306666666666665,97.69416666666666,96.99
112,78.58916666666666,69.33249999999998,9.256666666666675,16.5275,29.0275,-12.5,7.583333333333332,14.405000000000015,-18.05,10.060000000000016,2.8049999999999926,2.5733333333333377,1.0466666666666669,41.24250000000001,95.34499999999998,93.92
113,75.53166666666668,75.77333333333333,-0.24166666666664582,16.111666666666668,12.916666666666666,3.195000000000002,1.25,-1.2316666666666691,-0.23000000000000043,9.68583333333332,2.3358333333333334,2.145833333333343,-1.1058333333333223,42.502500000000005,97.2275,96.38
114,72.88250000000001,74.1025,-1.2199999999999989,20.415833333333335,12.777499999999998,7.638333333333337,-1.4166666666666714,-1.9458333333333258,1.5899999999999999,8.117500000000021,1.7333333333333272,2.1441666666666492,0.16083333333332916,36.2875,84.83,80.20000000000002
115,76.22833333333332,77.30250000000001,-1.0741666666666845,16.249166666666667,9.166666666666666,7.082500000000001,-1.9166666666666714,-1.3883333333333354,1.5,9.09416666666668,1.8691666666666649,1.8725000000000023,0.23833333333332973,40.00666666666666,91.32333333333334,88.67
116,78.54333333333334,78.12333333333333,0.4200000000000017,6.25,16.80666666666667,-10.556666666666668,-1.5,-2.7758333333333383,3.8299999999999983,9.428333333333356,1.955833333333338,1.8341666666666896,-1.2633333333333354,41.528333333333336,94.47333333333336,92.79
117,75.09833333333334,72.33000000000001,2.768333333333331,16.389166666666668,23.75,-7.360833333333332,2.0833333333333357,5.0,-2.530000000000001,9.782500000000013,2.072499999999984,1.6949999999999932,-1.0958333333333172,43.4575,99.25750000000001,99.02999999999999
118,75.32666666666667,73.36,1.9666666666666686,19.721666666666668,22.083333333333332,-2.3616666666666646,1.0,3.014166666666668,-2.2799999999999976,8.84833333333333,2.1258333333333326,2.2691666666666634,-0.48416666666665265,37.705,88.44583333333334,84.91999999999999
119,74.63000000000001,73.31166666666667,1.3183333333333422,13.888333333333334,14.860833333333332,-0.9724999999999984,2.5833333333333286,0.3575000000000017,-3.879999999999999,9.499166666666667,2.264166666666668,2.173333333333346,-1.2966666666666526,41.6775,94.77666666666669,93.18000000000002
120,77.8725,75.13250000000001,2.739999999999995,14.445,21.389166666666664,-6.944166666666664,2.9166666666666643,3.0941666666666805,-4.09,8.956666666666663,2.2949999999999804,2.5149999999999864,-1.0991666666666617,37.17333333333334,86.70583333333333,82.64999999999999
121,76.52666666666667,74.06333333333333,2.4633333333333383,17.638333333333332,21.110833333333332,-3.4725,2.5833333333333357,3.610833333333332,-4.490000000000002,9.826666666666682,2.140833333333333,1.8591666666666526,-0.24833333333334906,43.0825,96.78166666666665,95.8
122,72.71749999999999,72.92333333333335,-0.2058333333333593,20.693333333333328,25.0,-4.306666666666672,-2.5,-1.865000000000009,3.5299999999999976,9.134166666666658,2.0191666666666563,2.039999999999992,-0.7624999999999886,38.93000000000001,89.81583333333333,86.71
123,76.8125,77.85000000000001,-1.0375000000000085,16.666666666666668,12.58,4.086666666666668,-2.8333333333333286,-1.3883333333333212,2.8999999999999986,9.59833333333333,1.9533333333333331,1.7466666666666697,0.05000000000001137,43.215833333333336,97.61500000000001,96.89
124,72.24166666666669,66.13083333333334,6.110833333333346,18.194166666666664,18.055833333333336,0.1383333333333283,5.25,13.333333333333321,-12.079999999999998,10.214166666666642,2.840833333333336,2.6008333333333553,0.82083333333334,43.0675,96.8125,95.83999999999999
125,74.61666666666666,74.27250000000001,0.3441666666666521,20.555833333333336,19.52416666666667,1.0316666666666663,0.9166666666666643,0.8941666666666492,-0.21999999999999886,8.750833333333347,1.774166666666666,1.8325000000000102,-0.7525000000000261,39.83416666666667,91.8125,89.30999999999999
126,81.0675,74.97250000000001,6.094999999999985,7.916666666666667,11.388333333333334,-3.4716666666666667,7.166666666666664,11.665833333333339,-13.74,10.302500000000009,2.511666666666656,2.100833333333327,-0.5649999999999693,44.20250000000001,99.66250000000001,99.55999999999999
127,70.89,74.56416666666668,-3.674166666666679,26.5275,19.721666666666664,6.805833333333336,-2.8333333333333357,-6.428333333333342,4.609999999999999,8.578333333333347,0.9891666666666623,0.846666666666664,-2.951666666666668,41.9225,97.09583333333332,96.21
128,73.57583333333334,74.47083333333335,-0.8950000000000102,29.305833333333336,27.5,1.8058333333333358,-1.3333333333333357,-1.943333333333328,2.5600000000000023,9.029999999999987,1.5491666666666717,1.3600000000000136,-0.4958333333333371,41.88,97.26583333333333,96.43000000000002
129,75.92083333333333,74.96916666666667,0.951666666666668,11.944166666666666,21.111666666666668,-9.167500000000002,0.0833333333333357,-2.4208333333333343,-0.05000000000000071,9.685833333333335,1.974166666666676,1.6916666666666913,-0.4258333333333155,43.286666666666655,98.65916666666668,98.25
130,76.88583333333332,74.73833333333334,2.1474999999999795,10.972500000000002,12.639166666666668,-1.666666666666666,2.3333333333333357,4.008333333333326,-3.1400000000000006,9.314999999999998,2.100833333333334,2.0091666666666725,-0.48749999999999716,41.51083333333333,95.86916666666667,94.61
131,74.31333333333332,76.01083333333334,-1.6975000000000193,21.885,13.194166666666666,8.690833333333336,0.6666666666666643,-3.453333333333333,0.0400000000000027,9.280000000000001,1.6408333333333331,1.4166666666666572,-1.0425000000000182,42.56916666666667,97.05916666666667,96.16000000000001
132,73.72083333333335,75.84083333333332,-2.119999999999976,14.305833333333334,25.000833333333333,-10.694999999999999,-5.416666666666671,-8.19416666666666,10.899999999999999,9.09833333333333,2.065000000000005,2.1200000000000045,-0.18166666666667197,40.78916666666667,92.28666666666668,89.93000000000002
133,77.93083333333333,74.74583333333334,3.184999999999988,13.194166666666666,17.5,-4.305833333333334,3.25,4.72166666666665,-5.870000000000001,9.97499999999998,2.386666666666656,2.0374999999999943,-0.13333333333333997,43.26500000000001,99.33166666666666,99.13
134,79.36,75.23666666666666,4.123333333333335,10.833333333333334,22.7775,-11.944166666666666,4.583333333333329,3.6116666666666646,-6.539999999999999,9.980000000000004,2.3058333333333465,1.9108333333333292,-1.2566666666666748,43.67333333333334,99.62416666666667,99.51
135,78.855,78.83416666666666,0.020833333333342807,22.936666666666667,18.75,4.186666666666667,-0.75,1.3100000000000023,-0.07000000000000028,9.212500000000006,1.8158333333333445,1.659166666666664,-0.22666666666667368,41.538333333333334,95.265,93.81999999999998
136,79.03083333333332,77.36,1.67083333333332,17.916666666666668,20.080000000000002,-2.163333333333334,0.5,3.0549999999999784,-1.1700000000000017,9.299999999999997,2.0633333333333184,1.9550000000000125,-0.5408333333333246,41.36666666666667,93.83583333333333,91.95
137,75.80749999999999,74.755,1.0524999999999949,11.944166666666666,17.2225,-5.278333333333334,-1.0,0.3575000000000017,1.4299999999999997,9.711666666666659,2.14916666666668,1.9016666666666993,0.21583333333333599,42.25166666666667,96.78249999999998,95.8
138,72.92916666666667,75.30583333333333,-2.376666666666651,23.353333333333335,21.389166666666668,1.9641666666666673,-2.8333333333333286,-7.152500000000018,3.0100000000000016,8.47250000000001,1.296666666666681,1.2958333333333343,-1.7991666666666504,40.44916666666667,93.86333333333334,91.99
139,71.05583333333334,67.54916666666666,3.506666666666675,20.416666666666668,27.083333333333332,-6.666666666666664,1.9166666666666679,4.999166666666667,-4.700000000000003,9.664999999999992,2.6458333333333357,2.6300000000000097,-0.2466666666666697,40.53999999999999,93.21083333333333,91.14
140,74.51666666666667,77.96166666666666,-3.444999999999993,13.471666666666666,22.360833333333332,-8.889166666666666,-5.25,-11.666666666666657,10.549999999999997,8.92083333333332,1.504166666666677,1.4733333333333292,-2.111666666666679,39.986666666666665,92.70333333333333,90.48
141,75.11416666666666,78.43666666666665,-3.322499999999991,12.360833333333332,13.610833333333332,-1.25,-4.333333333333336,-7.777499999999989,8.649999999999999,9.165833333333325,1.369166666666679,1.1941666666666606,-1.4833333333333343,41.195,95.75083333333333,94.45
142,73.68583333333332,71.30166666666666,2.3841666666666583,20.774166666666666,13.889166666666668,6.884999999999998,3.5,5.117499999999978,-7.1299999999999955,8.935000000000016,2.080833333333338,2.1525000000000034,0.8950000000000102,40.98333333333333,93.4975,91.51
143,73.85666666666667,72.8125,1.0441666666666691,14.027499999999998,22.2225,-8.195000000000002,-0.6666666666666714,-0.3566666666666549,2.6400000000000006,9.850000000000023,2.542500000000004,2.4066666666666663,-0.011666666666656056,41.4275,95.62083333333334,94.27999999999999
144,72.23916666666668,71.44833333333334,0.7908333333333388,18.333333333333332,19.0275,-0.6941666666666677,0.25,1.3891666666666822,-0.28999999999999915,8.846666666666692,2.1625000000000014,2.3774999999999977,-1.1458333333333286,37.8825,88.6425,85.16999999999999
145,72.45333333333333,72.41083333333334,0.04249999999998977,17.361666666666668,24.7225,-7.360833333333332,-0.75,-3.7291666666666714,1.620000000000001,8.27500000000002,1.5250000000000128,1.7425000000000068,-1.1241666666666674,38.02166666666667,89.05916666666667,85.72000000000001
146,78.72833333333334,77.50166666666667,1.2266666666666737,10.139166666666666,9.445,0.6941666666666659,0.8333333333333357,2.0833333333333286,-1.490000000000002,8.975833333333341,1.9091666666666711,1.9450000000000074,0.3816666666666748,40.65416666666666,91.3675,88.73
147,68.10083333333333,72.27500000000002,-4.174166666666693,14.583333333333334,16.5275,-1.944166666666666,-5.7500000000000036,-10.098333333333343,10.79,8.531666666666666,1.2250000000000014,1.2291666666666714,-2.0674999999999955,37.84,89.04333333333334,85.7
148,73.01833333333333,74.65666666666668,-1.6383333333333496,20.0,20.2975,-0.29749999999999943,-2.0,-5.356666666666683,2.8000000000000007,8.75333333333333,1.73333333333332,1.8208333333333258,-2.51666666666668,38.78666666666667,89.9475,86.88
